"model","dist","n","parameter","std"
2,"std",250,"beta",0.0172565325886461
2,"std",250,"beta",0.0833028899526973
2,"std",250,"beta",0.121036678300691
2,"std",250,"beta",0.0908188302588994
2,"std",500,"beta",0.0638302143724457
2,"std",500,"beta",0.0685416172799105
2,"std",500,"beta",0.0562799938005542
2,"std",500,"beta",0.0867316903870031
2,"std",500,"beta",0.0685210403372738
2,"std",500,"beta",0.0173506043043259
2,"std",500,"beta",0.0873218649391485
2,"std",500,"beta",0.088475540193545
2,"std",500,"beta",0.0379149468187721
2,"std",500,"beta",0.0533095090950945
2,"std",500,"beta",0.0816658904657345
2,"std",500,"beta",0.0319594893166266
2,"std",500,"beta",0.0524863979502822
2,"std",500,"beta",0.0359623369452418
2,"std",500,"beta",0.0434710801544557
2,"std",500,"beta",0.117742919678451
2,"std",500,"beta",0.0450643397379971
2,"std",500,"beta",0.0743938827956344
2,"std",500,"beta",0.0540432507007384
2,"std",500,"beta",0.0661332712796897
2,"std",500,"beta",0.0724487672880475
2,"std",500,"beta",0.0616437243957927
2,"std",500,"beta",0.0909405330184121
2,"std",500,"beta",0.0906666097235754
2,"std",500,"beta",0.0539835643152512
2,"std",500,"beta",0.0501076551134342
2,"std",500,"beta",0.0670808901217021
2,"std",500,"beta",0.0513662827442655
2,"std",500,"beta",0.0994645748138808
2,"std",500,"beta",0.0326218490259961
2,"std",500,"beta",0.166712936276551
2,"std",500,"beta",0.115068507853432
2,"std",500,"beta",0.0594542721219145
2,"std",500,"beta",0.0666034884284222
2,"std",500,"beta",0.0229219173696671
2,"std",500,"beta",0.140502682697528
2,"std",500,"beta",0.0418516406411952
2,"std",500,"beta",0.0504034630308229
2,"std",500,"beta",0.0576731374593385
2,"std",500,"beta",0.00938110121605093
2,"std",500,"beta",0.0378360331773608
2,"std",500,"beta",0.150186390603738
2,"std",500,"beta",0.137629754777272
2,"std",500,"beta",0.0814302603312496
2,"std",500,"beta",0.0223137147904859
2,"std",500,"beta",0.0248193497766719
2,"std",500,"beta",0.0388785862352117
2,"std",500,"beta",0.0758618667053397
2,"std",500,"beta",0.17209261611294
2,"std",500,"beta",0.135278251026108
2,"std",500,"beta",0.0696353561244263
2,"std",500,"beta",0.0295778202610047
2,"std",500,"beta",0.0592080565571614
2,"std",500,"beta",0.050214602763949
2,"std",500,"beta",0.0474419946205339
2,"std",500,"beta",0.0379819409996155
2,"std",500,"beta",0.0462921944754563
2,"std",500,"beta",0.0857570855202672
2,"std",500,"beta",0.00471336937531039
2,"std",500,"beta",0.0444877023604797
2,"std",500,"beta",0.0808955232235514
2,"std",500,"beta",0.0492973170066829
2,"std",500,"beta",0.11632854720739
2,"std",500,"beta",0.0888798968339142
2,"std",500,"beta",0.0624810726283848
2,"std",500,"beta",0.111448585740333
2,"std",500,"beta",0.0497503013867456
2,"std",500,"beta",0.0708192484460975
2,"std",500,"beta",0.0377737875460617
2,"std",500,"beta",0.0807984197622444
2,"std",500,"beta",0.0940324916559404
2,"std",500,"beta",0.0381769569701239
2,"std",500,"beta",0.0948623959794883
2,"std",500,"beta",0.781826271682996
2,"std",500,"beta",0.0202461903404081
2,"std",500,"beta",0.049486662451119
2,"std",500,"beta",0.0701401944237145
2,"std",500,"beta",0.0230457114970855
2,"std",500,"beta",0.0641935460362367
2,"std",500,"beta",0.0945090692743464
2,"std",500,"beta",0.0370599150511969
2,"std",500,"beta",0.0969755814159134
2,"std",500,"beta",0.062771868902159
2,"std",500,"beta",0.065349012418759
2,"std",500,"beta",0.000373233294440715
2,"std",500,"beta",0.0178722032928131
2,"std",500,"beta",0.071383661095289
2,"std",500,"beta",0.145201048024408
2,"std",500,"beta",0.108968163833449
2,"std",500,"beta",0.062645217051402
2,"std",500,"beta",0.0573380825697802
2,"std",500,"beta",0.0388654183109872
2,"std",500,"beta",0.0408147408994466
2,"std",500,"beta",0.0501790585045731
2,"std",500,"beta",0.0870611809641483
2,"std",500,"beta",0.0344379362453585
2,"std",500,"beta",0.0438243549558822
2,"std",500,"beta",0.0439343449133515
2,"std",500,"beta",0.0757868209296331
2,"std",500,"beta",0.0345071665611585
2,"std",1000,"beta",0.0198396435012072
2,"std",1000,"beta",0.0342125205939151
2,"std",1000,"beta",0.0661195151550935
2,"std",1000,"beta",0.0403859291446226
2,"std",1000,"beta",0.0529881584750551
2,"std",1000,"beta",0.044453782216286
2,"std",1000,"beta",0.0796738217571564
2,"std",1000,"beta",0.0378971272573846
2,"std",1000,"beta",0.097365233690449
2,"std",1000,"beta",0.0137649022856967
2,"std",1000,"beta",0.0238906945171222
2,"std",1000,"beta",0.0208241020263591
2,"std",1000,"beta",0.0248658886214131
2,"std",1000,"beta",0.0362108488077882
2,"std",1000,"beta",0.0706285330902745
2,"std",1000,"beta",0.0382822943848274
2,"std",1000,"beta",0.0301036873837335
2,"std",1000,"beta",0.0451348271966041
2,"std",1000,"beta",0.0402285018499139
2,"std",1000,"beta",0.0323726866789095
2,"std",1000,"beta",0.0657778837150741
2,"std",1000,"beta",0.149149794442809
2,"std",1000,"beta",0.0426950274329323
2,"std",1000,"beta",0.0301923911591633
2,"std",1000,"beta",0.0642190335453906
2,"std",1000,"beta",0.0618471909848649
2,"std",1000,"beta",0.135147291596467
2,"std",1000,"beta",0.0554346613218531
2,"std",1000,"beta",0.100323534798986
2,"std",1000,"beta",0.0630619035872475
2,"std",1000,"beta",0.0613365671360425
2,"std",1000,"beta",0.0520578793068149
2,"std",1000,"beta",0.0219538047696927
2,"std",1000,"beta",0.0401314859105901
2,"std",1000,"beta",0.0112259555218342
2,"std",1000,"beta",0.0811447435162772
2,"std",1000,"beta",0.0268481355056828
2,"std",1000,"beta",0.0308859701582942
2,"std",1000,"beta",0.0591354217895214
2,"std",1000,"beta",0.0456739479826763
2,"std",1000,"beta",0.0428891905802824
2,"std",1000,"beta",0.0420230720635153
2,"std",1000,"beta",0.0369897674761503
2,"std",1000,"beta",0.039418391588433
2,"std",1000,"beta",0.0233765344618444
2,"std",1000,"beta",0.0347483609494268
2,"std",1000,"beta",0.0218289147317345
2,"std",1000,"beta",0.0421172613857635
2,"std",1000,"beta",0.0616430077567006
2,"std",1000,"beta",0.0620537151648448
2,"std",1000,"beta",0.0533700298653893
2,"std",1000,"beta",0.0584114082306265
2,"std",1000,"beta",0.0192004319345646
2,"std",1000,"beta",0.0139812198489421
2,"std",1000,"beta",0.0603951304141327
2,"std",1000,"beta",0.0376811519117005
2,"std",1000,"beta",0.0367309307985965
2,"std",1000,"beta",0.0333920718943343
2,"std",1000,"beta",0.0497846487231474
2,"std",1000,"beta",0.145572213818978
2,"std",1000,"beta",0.0720859792495714
2,"std",1000,"beta",0.135789607702704
2,"std",1000,"beta",0.0324143007805133
2,"std",1000,"beta",0.0559802970228443
2,"std",1000,"beta",0.0206889794985899
2,"std",1000,"beta",0.0900823833321286
2,"std",1000,"beta",0.0815745671084119
2,"std",1000,"beta",0.0271174428095089
2,"std",1000,"beta",0.0608380138456903
2,"std",1000,"beta",0.0332276256158367
2,"std",1000,"beta",0.032297826875026
2,"std",1000,"beta",0.0228458733891613
2,"std",1000,"beta",0.0427539865006245
2,"std",1000,"beta",0.0309697333581948
2,"std",1000,"beta",0.0516618340147242
2,"std",1000,"beta",0.0467467541189403
2,"std",1000,"beta",0.0453908553115588
2,"std",1000,"beta",0.0815872498823896
2,"std",1000,"beta",0.0851300573747514
2,"std",1000,"beta",0.0156307347398914
2,"std",1000,"beta",0.0199430855846915
2,"std",1000,"beta",0.0366426299900278
2,"std",1000,"beta",0.0719120883952063
2,"std",1000,"beta",0.0693425220520739
2,"std",1000,"beta",0.0468736770397297
2,"std",1000,"beta",0.0331867010523346
2,"std",1000,"beta",0.0805803785623375
2,"std",1000,"beta",0.0730078823888689
2,"std",1000,"beta",0.039825129342524
2,"std",1000,"beta",0.0515723099278501
2,"std",1000,"beta",0.0426258767477211
2,"std",1000,"beta",0.0761956536616546
2,"std",1000,"beta",0.043760152878287
2,"std",1000,"beta",0.0667282333286832
2,"std",1000,"beta",0.0337168781866431
2,"std",1000,"beta",0.0420333007489583
2,"std",1000,"beta",0.0357571294489262
2,"std",1000,"beta",0.0404947611711626
2,"std",1000,"beta",0.0306791292191806
2,"std",1000,"beta",0.035892683274877
2,"std",2500,"beta",0.0517057814219799
2,"std",2500,"beta",0.0592172011360982
2,"std",2500,"beta",0.0300541988998213
2,"std",2500,"beta",0.0794335742535673
2,"std",2500,"beta",0.0296845122367848
2,"std",2500,"beta",0.0428135703900277
2,"std",2500,"beta",0.0196805319026042
2,"std",2500,"beta",0.0325766824179019
2,"std",2500,"beta",0.0387476303201963
2,"std",2500,"beta",0.0378773768359465
2,"std",2500,"beta",0.0319518895411357
2,"std",2500,"beta",0.0325852458388926
2,"std",2500,"beta",0.0300322438805093
2,"std",2500,"beta",0.0386653578513096
2,"std",2500,"beta",0.0376966628286429
2,"std",2500,"beta",0.048728779609505
2,"std",2500,"beta",0.0236491342093405
2,"std",2500,"beta",0.0237110235274902
2,"std",2500,"beta",0.0335964992128422
2,"std",2500,"beta",0.0404547258635279
2,"std",2500,"beta",0.0338936081114149
2,"std",2500,"beta",0.0430611783741285
2,"std",2500,"beta",0.0406609419747305
2,"std",2500,"beta",0.0242593730103645
2,"std",2500,"beta",0.0256656145193102
2,"std",2500,"beta",0.019229884643
2,"std",2500,"beta",0.0211366387152526
2,"std",2500,"beta",0.0284813546486345
2,"std",2500,"beta",0.0346899153116611
2,"std",2500,"beta",0.0429319430165295
2,"std",2500,"beta",0.0251856793441389
2,"std",2500,"beta",0.0356942466600235
2,"std",2500,"beta",0.0320004926188887
2,"std",2500,"beta",0.0329981938295689
2,"std",2500,"beta",0.0579703912899344
2,"std",2500,"beta",0.0287348040433247
2,"std",2500,"beta",0.0405314798269703
2,"std",2500,"beta",0.0314854857047375
2,"std",2500,"beta",0.0388096198673369
2,"std",2500,"beta",0.0219027772641745
2,"std",2500,"beta",0.0533868158312556
2,"std",2500,"beta",0.0341169444124643
2,"std",2500,"beta",0.0147298999975103
2,"std",2500,"beta",0.0296822776029157
2,"std",2500,"beta",0.0319633572447825
2,"std",2500,"beta",0.0443181495212195
2,"std",2500,"beta",0.0336950204595948
2,"std",2500,"beta",0.0167290789342732
2,"std",2500,"beta",0.0247343736868854
2,"std",2500,"beta",0.0385192485717101
2,"std",2500,"beta",0.0299895468609908
2,"std",2500,"beta",0.0401014192900258
2,"std",2500,"beta",0.0515204930558747
2,"std",2500,"beta",0.101626015883283
2,"std",2500,"beta",0.0397168471639094
2,"std",2500,"beta",0.0315869070995096
2,"std",2500,"beta",0.0273774792797595
2,"std",2500,"beta",0.0519826687992156
2,"std",2500,"beta",0.0224069472361554
2,"std",2500,"beta",0.042330252601462
2,"std",2500,"beta",0.041112641747175
2,"std",2500,"beta",0.0232633490214065
2,"std",2500,"beta",0.0185347881063771
2,"std",2500,"beta",0.0366226866546016
2,"std",2500,"beta",0.000485513186012333
2,"std",2500,"beta",0.0331080852335705
2,"std",2500,"beta",0.0292260798658784
2,"std",2500,"beta",0.0490633391663562
2,"std",2500,"beta",0.026440454375698
2,"std",2500,"beta",0.0369604246391301
2,"std",2500,"beta",0.0336216802700951
2,"std",2500,"beta",0.0238002492172837
2,"std",2500,"beta",0.031858564563025
2,"std",2500,"beta",0.019887731654392
2,"std",2500,"beta",0.030438035458842
2,"std",2500,"beta",0.0745110024032859
2,"std",2500,"beta",0.0255500633396431
2,"std",2500,"beta",0.0270691894130068
2,"std",2500,"beta",0.0630536344064734
2,"std",2500,"beta",0.0436943240953089
2,"std",2500,"beta",0.0107414883545884
2,"std",2500,"beta",0.0219947820140435
2,"std",2500,"beta",0.0380151631800736
2,"std",2500,"beta",0.026705498322561
2,"std",2500,"beta",0.0281701698059362
2,"std",2500,"beta",0.0335894780709332
2,"std",2500,"beta",0.0474321514149229
2,"std",2500,"beta",0.036455416048134
2,"std",2500,"beta",0.0280479352646447
2,"std",2500,"beta",0.0425171385626913
2,"std",2500,"beta",0.0165700252738054
2,"std",2500,"beta",0.0535093593046306
2,"std",2500,"beta",0.0802644200659193
2,"std",2500,"beta",0.0459575531088558
2,"std",2500,"beta",0.021817929085367
2,"std",2500,"beta",0.0242984548473022
2,"std",2500,"beta",0.0505643867844879
2,"std",2500,"beta",0.0237002882652365
2,"std",2500,"beta",0.023711397558486
2,"std",2500,"beta",0.0430236592844429
2,"std",5000,"beta",0.0214695314857787
2,"std",5000,"beta",0.0338649707737083
2,"std",5000,"beta",0.0390336170801903
2,"std",5000,"beta",0.0220514615942681
2,"std",5000,"beta",0.0204476014871693
2,"std",5000,"beta",0.0272218670461231
2,"std",5000,"beta",0.026812939538407
2,"std",5000,"beta",0.0201778311554313
2,"std",5000,"beta",0.0237054820063007
2,"std",5000,"beta",0.0207913481630423
2,"std",5000,"beta",0.021150680396354
2,"std",5000,"beta",0.0275822600616098
2,"std",5000,"beta",0.0201462082594773
2,"std",5000,"beta",0.0363747198393121
2,"std",5000,"beta",0.0249610252475552
2,"std",5000,"beta",0.021486394827215
2,"std",5000,"beta",0.055225030668865
2,"std",5000,"beta",0.0344662316573783
2,"std",5000,"beta",0.0261553861901879
2,"std",5000,"beta",0.0192659420282353
2,"std",5000,"beta",0.0218832829779645
2,"std",5000,"beta",0.0314253066717212
2,"std",5000,"beta",0.0207237322838961
2,"std",5000,"beta",0.0215876806124226
2,"std",5000,"beta",0.032207950726264
2,"std",5000,"beta",0.0206755801105773
2,"std",5000,"beta",0.0231984329544
2,"std",5000,"beta",0.0221741353111085
2,"std",5000,"beta",0.0210878815929589
2,"std",5000,"beta",0.0521774334228805
2,"std",5000,"beta",0.0339229209667077
2,"std",5000,"beta",0.0288087406100978
2,"std",5000,"beta",0.0236085280893704
2,"std",5000,"beta",0.0183988047187225
2,"std",5000,"beta",0.0261138651128955
2,"std",5000,"beta",0.0258850718433586
2,"std",5000,"beta",0.0237220424798356
2,"std",5000,"beta",0.0236719809973677
2,"std",5000,"beta",0.0252370285618807
2,"std",5000,"beta",0.0176722359074597
2,"std",5000,"beta",0.0243173717504969
2,"std",5000,"beta",0.0241537609215836
2,"std",5000,"beta",0.0338117433624525
2,"std",5000,"beta",0.0163791737920984
2,"std",5000,"beta",0.0273527953561871
2,"std",5000,"beta",0.0177185281253199
2,"std",5000,"beta",0.0253676987897612
2,"std",5000,"beta",0.0361018381402354
2,"std",5000,"beta",0.0285444482339391
2,"std",5000,"beta",0.0207156594034736
2,"std",5000,"beta",0.0240618264609579
2,"std",5000,"beta",0.0202872516825674
2,"std",5000,"beta",0.0321343056759839
2,"std",5000,"beta",0.0204930649920233
2,"std",5000,"beta",0.0417854967281049
2,"std",5000,"beta",0.0248780319555752
2,"std",5000,"beta",0.0159750707608135
2,"std",5000,"beta",0.0240803706039393
2,"std",5000,"beta",0.0107764725532987
2,"std",5000,"beta",0.0158018070451189
2,"std",5000,"beta",0.0363786747287685
2,"std",5000,"beta",0.0270110342245136
2,"std",5000,"beta",0.0265475507773406
2,"std",5000,"beta",0.0426986729392472
2,"std",5000,"beta",0.0261822489794825
2,"std",5000,"beta",0.0213126947130576
2,"std",5000,"beta",0.0276803830269715
2,"std",5000,"beta",0.0281965562069028
2,"std",5000,"beta",0.0229445638770991
2,"std",5000,"beta",0.0296462847348293
2,"std",5000,"beta",0.0227564790820724
2,"std",5000,"beta",0.0263292988664647
2,"std",5000,"beta",0.0201059170239024
2,"std",5000,"beta",0.0183676653433566
2,"std",5000,"beta",0.0462854893165335
2,"std",5000,"beta",0.0203334843050451
2,"std",5000,"beta",0.0261831899538165
2,"std",5000,"beta",0.0244898954592656
2,"std",5000,"beta",0.0306676424255109
2,"std",5000,"beta",0.0219500908475527
2,"std",5000,"beta",0.022338177872174
2,"std",5000,"beta",0.0428752514197017
2,"std",5000,"beta",0.0252046213724045
2,"std",5000,"beta",0.0216807140598812
2,"std",5000,"beta",0.020933492684386
2,"std",5000,"beta",0.0191236456677803
2,"std",5000,"beta",0.0233159022972794
2,"std",5000,"beta",0.0272333889164869
2,"std",5000,"beta",0.0212864229002305
2,"std",5000,"beta",0.0432161200577088
2,"std",5000,"beta",0.0289111345683259
2,"std",5000,"beta",0.019813888930421
2,"std",5000,"beta",0.0183613410427164
2,"std",5000,"beta",0.0200680914028667
2,"std",5000,"beta",0.0261769583569637
2,"std",5000,"beta",0.0215509544197428
2,"std",5000,"beta",0.0292456100435136
2,"std",5000,"beta",0.0240992278600558
2,"std",5000,"beta",0.0331251244833346
2,"std",5000,"beta",0.0221899215691517
2,"std",10000,"beta",0.0177280361911239
2,"std",10000,"beta",0.0147257699461378
2,"std",10000,"beta",0.0140835016782418
2,"std",10000,"beta",0.0218873732297344
2,"std",10000,"beta",0.152430831767537
2,"std",10000,"beta",0.0148319253979057
2,"std",10000,"beta",0.0212992464521794
2,"std",10000,"beta",0.0322966636655625
2,"std",10000,"beta",0.0219437006795888
2,"std",10000,"beta",0.0156153009466572
2,"std",10000,"beta",0.016576872436886
2,"std",10000,"beta",0.0212947209376722
2,"std",10000,"beta",0.0152810297486782
2,"std",10000,"beta",0.0169516464296144
2,"std",10000,"beta",0.0125496148140697
2,"std",10000,"beta",0.0182533085491545
2,"std",10000,"beta",0.0140965988524776
2,"std",10000,"beta",0.0159213353939681
2,"std",10000,"beta",0.0137729677042847
2,"std",10000,"beta",0.0223464523490193
2,"std",10000,"beta",0.0159376225859081
2,"std",10000,"beta",0.0167370589341146
2,"std",10000,"beta",0.0188085910022684
2,"std",10000,"beta",0.0164165619272183
2,"std",10000,"beta",0.0186031759120484
2,"std",10000,"beta",0.0203888155670799
2,"std",10000,"beta",0.0153452896899675
2,"std",10000,"beta",0.0157913107428552
2,"std",10000,"beta",0.0248494695766197
2,"std",10000,"beta",0.0220206293511324
2,"std",10000,"beta",0.0279063142435468
2,"std",10000,"beta",0.0168966948600979
2,"std",10000,"beta",0.0167102428363172
2,"std",10000,"beta",0.0152494117801944
2,"std",10000,"beta",0.018851987144928
2,"std",10000,"beta",0.0174219120444763
2,"std",10000,"beta",0.0224341745214122
2,"std",10000,"beta",0.0236019074012386
2,"std",10000,"beta",0.0127685535639373
2,"std",10000,"beta",0.0271936210813641
2,"std",10000,"beta",0.01706622605029
2,"std",10000,"beta",0.0233491742110896
2,"std",10000,"beta",0.0216076676924297
2,"std",10000,"beta",0.0171663650644235
2,"std",10000,"beta",0.0180673227637529
2,"std",10000,"beta",0.0195396244204944
2,"std",10000,"beta",0.0186652754056181
2,"std",10000,"beta",0.0208957758714888
2,"std",10000,"beta",0.0183861357015422
2,"std",10000,"beta",0.0215469902866047
2,"std",10000,"beta",0.0188915202457948
2,"std",10000,"beta",0.0224745398298228
2,"std",10000,"beta",0.0227902559825505
2,"std",10000,"beta",0.0160565682057356
2,"std",10000,"beta",0.0287125331941229
2,"std",10000,"beta",0.0221537000294426
2,"std",10000,"beta",0.0150061643176748
2,"std",10000,"beta",0.0124446545504997
2,"std",10000,"beta",0.0188245012136648
2,"std",10000,"beta",0.016067875060349
2,"std",10000,"beta",0.0503589006523604
2,"std",10000,"beta",0.0268249663603654
2,"std",10000,"beta",0.0209395345087155
2,"std",10000,"beta",0.014025548581105
2,"std",10000,"beta",0.0231212901319285
2,"std",10000,"beta",0.020306708898226
2,"std",10000,"beta",0.0217042215678234
2,"std",10000,"beta",0.0265389513917557
2,"std",10000,"beta",0.01789783381332
2,"std",10000,"beta",0.0172758066945909
2,"std",10000,"beta",0.0171527977563825
2,"std",10000,"beta",0.0157331350815697
2,"std",10000,"beta",0.0154061411609302
2,"std",10000,"beta",0.0181399205502454
2,"std",10000,"beta",0.0170159145021797
2,"std",10000,"beta",0.016706893680208
2,"std",10000,"beta",0.0141212002657122
2,"std",10000,"beta",0.0117117731415738
2,"std",10000,"beta",0.0178923104616012
2,"std",10000,"beta",0.0161137512595738
2,"std",10000,"beta",0.0129415613050922
2,"std",10000,"beta",0.0209594264953231
